InputX,InputY,InputZ,Parameter1,Parameter2,Parameter3,Output1
0.031755127,0.246576721,0.003374545,5,5,5,0
0.773116384,0.583861245,0.194495147,5,5,5,0
0.023605033,0.105692789,0.170934845,5,5,5,0
0.662811101,0.977901892,0.576984996,5,5,5,0
0.610988506,0.083994324,0.943449256,5,5,5,0
0.669837339,0.011150684,0.00637594,5,5,5,0
0.817517551,0.40346514,0.919008821,5,5,5,0
0.942692518,0.520379879,0.287659602,5,5,5,0
0.729766084,0.788240792,0.805848346,5,5,5,0
0.088162169,0.76082473,0.122547792,5,5,5,0
0.80355277,0.17256836,0.993004042,5,5,5,0
0.25731482,0.896805935,0.996578117,5,5,5,0
0.312405382,0.056491481,0.465850387,5,5,5,0
0.83302887,0.215690385,0.163070238,5,5,5,0
0.835518565,0.606216929,0.475169355,5,5,5,0
0.09431628,0.941940853,0.106016477,5,5,5,0
0.466599787,0.64586973,0.80397997,5,5,5,0
0.140939706,0.601888648,0.980246119,5,5,5,0
0.935285021,0.191999475,0.28252978,5,5,5,0
0.053325742,0.154401553,0.190453507,5,5,5,0
0.161095526,0.29990899,0.155647791,5,5,5,0
0.448205586,0.72660627,0.449569288,5,5,5,0
0.874265526,0.184119439,0.393850951,5,5,5,0
0.624105454,0.285625814,0.089849347,5,5,5,0
0.5096873,0.464942772,0.963024032,5,5,5,0
0.378879174,0.648175061,0.875211729,5,5,5,0
0.264860794,0.391939607,0.570732758,5,5,5,0
0.729071896,0.25319929,0.454098628,5,5,5,0
0.386367156,0.865727171,0.080766114,5,5,5,0
0.21597735,0.999413525,0.826644691,5,5,5,0
0.959731521,0.543874228,0.755721931,5,5,5,0
0.215360682,0.320533367,0.514864448,5,5,5,0
0.726875523,0.872443302,0.887844624,5,5,5,0
0.022368389,0.164024203,0.851514554,5,5,5,0
0.762525356,0.032609972,0.606848523,5,5,5,0
0.983516285,0.533909883,0.413617496,5,5,5,0
0.194837415,0.574872188,0.264471688,5,5,5,0
0.953362818,0.0648298,0.033031607,5,5,5,0
0.755540621,0.629066198,0.684111191,5,5,5,0
0.525873756,0.068933889,0.982076737,5,5,5,0
0.242564257,0.533452074,0.876551515,5,5,5,0
0.857370842,0.784958331,0.65344405,5,5,5,0
0.832643971,0.113595528,0.932629929,5,5,5,0
0.824644644,0.950192823,0.024977877,5,5,5,0
0.878059224,0.256842445,0.130607037,5,5,5,0
0.755911018,0.887510251,0.634699509,5,5,5,0
0.832464914,0.106367555,0.613592522,5,5,5,0
0.818381086,0.681592645,0.47960505,5,5,5,0
0.071156416,0.801485114,0.66291152,5,5,5,0
0.23907061,0.426884964,0.758524988,5,5,5,0
0.998271926,0.946076918,0.040300276,5,5,5,0
0.719240061,0.344171782,0.346260978,5,5,5,0
0.365238919,0.894799557,0.672582851,5,5,5,0
0.342101936,0.314504125,0.883314786,5,5,5,0
0.683359836,0.004475276,0.429059122,5,5,5,0
0.334845693,0.542202455,0.405712645,5,5,5,0
0.941087903,0.100003351,0.682714053,5,5,5,0
0.252313067,0.581080951,0.059622186,5,5,5,0
0.186492434,0.690116667,0.993717795,5,5,5,0
0.494027097,0.656732144,0.024853501,5,5,5,0
0.212960927,0.274183445,0.815255432,5,5,5,0
0.878972647,0.823600567,0.285638685,5,5,5,0
0.53664323,0.838942017,0.460370643,5,5,5,0
0.031543672,0.631309275,0.100006148,5,5,5,0
0.022320969,0.939685051,0.609392232,5,5,5,0
0.25939028,0.852058132,0.17823652,5,5,5,0
0.727419173,0.068545377,0.963946266,5,5,5,0
0.398829383,0.600647012,0.577606539,5,5,5,0
0.100450378,0.853279022,0.933676278,5,5,5,0
0.413795438,0.401416621,0.973091616,5,5,5,0
0.551931268,0.858364474,0.277184651,5,5,5,0
0.298801679,0.621588777,0.712700283,5,5,5,0
0.469127384,0.86132307,0.179257031,5,5,5,0
0.003131977,0.104011959,0.261048303,5,5,5,0
0.598607281,0.073726721,0.338183062,5,5,5,0
0.175363135,0.789664962,0.839367556,5,5,5,0
0.702822452,0.252163746,0.582723373,5,5,5,0
0.913296454,0.289718681,0.032697734,5,5,5,0
0.192266635,0.047547392,0.055739496,5,5,5,0
0.160909786,0.776103124,0.558307541,5,5,5,0
0.522900231,0.799078177,0.715469718,5,5,5,0
0.974380992,0.56152656,0.042784398,5,5,5,0
0.028473268,0.5816084,0.451607096,5,5,5,0
0.221530614,0.460692743,0.487003218,5,5,5,0
0.190959876,0.79690928,0.421810506,5,5,5,0
0.748713842,0.902479423,0.129391037,5,5,5,0
0.646496617,0.49058765,0.521340743,5,5,5,0
0.304574509,0.705801761,0.257899755,5,5,5,0
0.054880204,0.058070788,0.77682264,5,5,5,0
0.509270429,0.000745784,0.385690562,5,5,5,0
0.142179641,0.119242311,0.929073063,5,5,5,0
0.960520253,0.765482293,0.886819576,5,5,5,0
0.689038187,0.285389815,0.849604045,5,5,5,0
0.99827118,0.173253297,0.01224428,5,5,5,0
0.969230276,0.173669037,0.520432072,5,5,5,0
0.648887682,0.510407612,0.096499722,5,5,5,0
0.766017517,0.379262245,0.907016226,5,5,5,0
0.313793053,0.13191269,0.19574518,5,5,5,0
0.916395784,0.222991191,0.253935393,5,5,5,0
0.639562234,0.515992593,0.18603459,5,5,5,0
0.016445779,0.092410728,0.13971245,5,5,5,0
0.558826861,0.115696866,0.948268098,5,5,5,0
0.657713136,0.821501131,0.618029364,5,5,5,0
0.970100915,0.426541222,0.336768982,5,5,5,0
0.451753556,0.795949371,0.202267111,5,5,5,0
0.919562895,0.392182515,0.735802478,5,5,5,0
0.65259852,0.050298272,0.969948001,5,5,5,0
0.681770784,0.746223308,0.16543781,5,5,5,0
0.18165018,0.4022077,0.381609821,5,5,5,0
0.615303663,0.946750702,0.111462625,5,5,5,0
0.906922407,0.017715869,0.46819613,5,5,5,0
0.511934435,0.523815733,0.98512404,5,5,5,0
0.484316059,0.755484791,0.411772154,5,5,5,0
0.647516449,0.255379187,0.20889375,5,5,5,0
0.554768903,0.963136597,0.366111277,5,5,5,0
0.13332092,0.036480032,0.659396168,5,5,5,0
0.951429215,0.601653666,0.297032982,5,5,5,0
0.241320469,0.564265157,0.595786685,5,5,5,0
0.835752296,0.894614082,0.046564686,5,5,5,0
0.575953995,0.27219228,0.51843665,5,5,5,0
0.145236856,0.817373325,0.953012158,5,5,5,0
0.966693336,0.428625604,0.441746012,5,5,5,0
0.197723986,0.454109182,0.426854307,5,5,5,0
0.435625327,0.301706766,0.274307514,5,5,5,0
0.177715527,0.799562858,0.092758833,5,5,5,0
0.019111629,0.364584264,0.688491263,5,5,5,0
0.195800526,0.412446082,0.245016649,5,5,5,0
0.733738242,0.436203243,0.883560566,5,5,5,0
0.612050089,0.993244932,0.689380556,5,5,5,0
0.973423441,0.536225351,0.790628832,5,5,5,0
0.409294222,0.027070126,0.241933677,5,5,5,0
0.256629953,0.787239105,0.135670134,5,5,5,0
0.199005648,0.05095301,0.063226282,5,5,5,0
0.050763255,0.17419967,0.949338377,5,5,5,0
0.846278935,0.945954478,0.785507703,5,5,5,0
0.696313832,0.841529751,0.260464474,5,5,5,0
0.886203616,0.583574625,0.698116297,5,5,5,0
0.407485742,0.932038368,0.008655256,5,5,5,0
0.433767633,0.990737212,0.225419275,5,5,5,0
0.830405404,0.800209661,0.369866394,5,5,5,0
0.62598962,0.278231266,0.937421327,5,5,5,0
0.017175031,0.949790097,0.411956834,5,5,5,0
0.50231274,0.049845789,0.150401189,5,5,5,0
0.41533055,0.727562809,0.540759268,5,5,5,0
0.518524595,0.480127343,0.091947555,5,5,5,0
0.191262043,0.394038492,0.963937422,5,5,5,0
0.529155818,0.109410186,0.04333373,5,5,5,0
0.418201797,0.487924345,0.951612544,5,5,5,0
0.551001411,0.047103935,0.795002117,5,5,5,0
0.162361684,0.253345923,0.843433783,5,5,5,0
0.183886978,0.790669578,0.58986525,5,5,5,0
0.250004749,0.403372624,0.505775714,5,5,5,0
0.90810278,0.990229165,0.252971938,5,5,5,0
0.472972874,0.773350805,0.371377924,5,5,5,0
0.419582608,0.869545698,0.29532883,5,5,5,0
0.834331894,0.444903396,0.946802128,5,5,5,0
0.494422664,0.858703938,0.708580916,5,5,5,0
0.477332742,0.32816642,0.880461796,5,5,5,0
0.231455038,0.664160098,0.573589141,5,5,5,0
0.221046277,0.906828108,0.11071245,5,5,5,0
0.804113143,0.062255562,0.293974114,5,5,5,0
0.733821743,0.671164785,0.918057081,5,5,5,0
0.550213328,0.406710669,0.662632481,5,5,5,0
0.784717978,0.2447783,0.953332798,5,5,5,0
0.741160776,0.97426883,0.562295449,5,5,5,0
0.951563463,0.193897392,0.070981635,5,5,5,0
0.952735781,0.48411221,0.405093138,5,5,5,0
0.649784107,0.113599242,0.445943116,5,5,5,0
0.568612696,0.14992113,0.494290124,5,5,5,0
0.730156192,0.495415467,0.618700243,5,5,5,0
0.200478197,0.266298031,0.329289554,5,5,5,0
0.034971728,0.207159921,0.27143545,5,5,5,0
0.582210362,0.398406735,0.811884446,5,5,5,0
0.444966418,0.356175136,0.939471138,5,5,5,0
0.870232921,0.749191912,0.332668948,5,5,5,0
0.965047378,0.821066688,0.412404636,5,5,5,0
0.675027562,0.020803649,0.32371126,5,5,5,0
0.736004613,0.984838335,0.869986508,5,5,5,0
0.321361249,0.838684355,0.576169694,5,5,5,0
0.595639148,0.302715401,0.20814248,5,5,5,0
0.828435981,0.018924634,0.105269506,5,5,5,0
0.154787973,0.97728739,0.062555271,5,5,5,0
0.838435286,0.713696991,0.0041148,5,5,5,0
0.103385921,0.351432641,0.838410712,5,5,5,0
0.814054236,0.982388693,0.166793939,5,5,5,0
0.25244864,0.612138759,0.412757152,5,5,5,0
0.458921024,0.179790343,0.095103473,5,5,5,0
0.355294574,0.749323521,0.505450463,5,5,5,0
0.07262241,0.638446737,0.440031535,5,5,5,0
0.738950567,0.433194143,0.668400806,5,5,5,0
0.597558415,0.004967151,0.21181189,5,5,5,0
0.439779675,0.249146626,0.858456148,5,5,5,0
0.224764841,0.289555049,0.071725574,5,5,5,0
0.714879564,0.159315168,0.308991381,5,5,5,0
0.261753845,0.757850445,0.746880488,5,5,5,0
0.010687949,0.471213811,0.02523731,5,5,5,0
0.338386087,0.945422949,0.241228328,5,5,5,0
0.082050691,0.684525598,0.5919434,5,5,5,0
0.840448593,0.048512569,0.265787428,5,5,5,0
0.12454617,0.951691438,0.041286635,5,5,5,0
0.638087903,0.695636621,0.035111427,5,5,5,0
0.824926229,0.10469131,0.612404968,5,5,5,0
0.374254896,0.963266983,0.82900712,5,5,5,0
0.176807333,0.081707696,0.673253595,5,5,5,0
0.02023063,0.537227142,0.368548344,5,5,5,0
0.661839034,0.315213961,0.543827504,5,5,5,0
0.192418542,0.571374908,0.676766882,5,5,5,0
0.208894647,0.319859379,0.009625328,5,5,5,0
0.743908621,0.624022015,0.83909383,5,5,5,0
0.386840425,0.836812818,0.7738392,5,5,5,0
0.728853648,0.879197415,0.463334554,5,5,5,0
0.040148595,0.517303445,0.549375258,5,5,5,0
0.702641703,0.554581186,0.387546427,5,5,5,0
0.132973141,0.940202968,0.170964081,5,5,5,0
0.911387099,0.102544654,0.132396944,5,5,5,0
0.549106293,0.574057598,0.486867636,5,5,5,0
0.283751847,0.690063887,0.389198267,5,5,5,0
0.73225335,0.796210569,0.244824221,5,5,5,0
0.356340547,0.474811867,0.873439599,5,5,5,0
0.820881412,0.879082027,0.782396423,5,5,5,0
0.468123748,0.524803335,0.801775441,5,5,5,0
0.537919965,0.036237223,0.250401227,5,5,5,0
0.064756339,0.96937935,0.352554357,5,5,5,0
0.55608949,0.98453284,0.826778056,5,5,5,0
0.572761763,0.494286287,0.131734911,5,5,5,0
0.332878563,0.798829742,0.596881443,5,5,5,0
0.851859369,0.705253856,0.488757962,5,5,5,0
0.196187346,0.598422722,0.184153748,5,5,5,0
0.186419926,0.412250262,0.677253789,5,5,5,0
0.839586896,0.176364625,0.065814599,5,5,5,0
0.186557484,0.116914805,0.407946388,5,5,5,0
0.283447848,0.821519562,0.460061823,5,5,5,0
0.170999669,0.807700915,0.77237118,5,5,5,0
0.811233306,0.033210689,0.403584225,5,5,5,0
0.151119666,0.50767234,0.764512442,5,5,5,0
0.363928742,0.309673707,0.77192138,5,5,5,0
0.119788043,0.648838369,0.939883374,5,5,5,0
0.039065298,0.487848053,0.212371891,5,5,5,0
0.442133987,0.758752952,0.124021347,5,5,5,0
0.521826304,0.645233817,0.93830619,5,5,5,0
0.977702344,0.093251857,0.563927385,5,5,5,0
0.940741412,0.288068819,0.438552734,5,5,5,0
0.392414502,0.68665071,0.463128574,5,5,5,0
0.520690533,0.500770911,0.602046717,5,5,5,0
0.676528169,0.025167046,0.995878505,5,5,5,0
0.977379502,0.59826685,0.570201688,5,5,5,0
0.487472563,0.859555123,0.791751475,5,5,5,0
0.134770665,0.011338181,0.511209216,5,5,5,0
0.34491987,0.188922669,0.409663236,5,5,5,0
0.116929733,0.937891045,0.515523891,5,5,5,0
0.035199065,0.899709496,0.173207938,5,5,5,0
0.440631816,0.012431156,0.273956089,5,5,5,0
0.863407736,0.677639637,0.889607934,5,5,5,0
0.334229977,0.838178186,0.67703363,5,5,5,0
0.2295727,0.758583471,0.115690423,5,5,5,0
0.041162608,0.986887559,0.412118149,5,5,5,0
0.055179348,0.69081073,0.517420181,5,5,5,0
0.797700742,0.359145861,0.550531247,5,5,5,0
0.966378671,0.868119085,0.447543881,5,5,5,0
0.486783657,0.289361499,0.260882572,5,5,5,0
0.708865173,0.824058269,0.830664168,5,5,5,0
0.102460728,0.853998491,0.331084335,5,5,5,0
0.359903753,0.856460354,0.877116756,5,5,5,0
0.505445263,0.348838772,0.722627209,5,5,5,0
0.396445694,0.182634365,0.029690429,5,5,5,0
0.998234555,0.887841019,0.956366088,5,5,5,0
0.259236598,0.722548059,0.117137979,5,5,5,0
0.839464161,0.434108738,0.848502152,5,5,5,0
0.612530529,0.483104605,0.966694866,5,5,5,0
0.012027386,0.840977361,0.110657536,5,5,5,0
0.911412144,0.754691734,0.669476361,5,5,5,0
0.51229662,0.731041358,0.258514842,5,5,5,0
0.561599453,0.356002386,0.034059462,5,5,5,0
0.376520853,0.231599744,0.143433303,5,5,5,0
0.188729511,0.058811165,0.647148237,5,5,5,0
0.879978227,0.74883899,0.689330036,5,5,5,0
0.720358006,0.614447823,0.977128558,5,5,5,0
0.913527255,0.815089532,0.898201059,5,5,5,0
0.694581071,0.373574515,0.768059344,5,5,5,0
0.147972532,0.068680353,0.364397702,5,5,5,0
0.230158345,0.445263662,0.663240025,5,5,5,0
0.18326011,0.5835232,0.32185392,5,5,5,0
0.104288541,0.093627658,0.950367548,5,5,5,0
0.913390937,0.932705942,0.386188306,5,5,5,0
0.962526319,0.245883815,0.548876053,5,5,5,0
0.769777187,0.968088429,0.276849268,5,5,5,0
0.47868622,0.785373965,0.471128925,5,5,5,0
0.565094073,0.080905243,0.909122447,5,5,5,0
0.714441246,0.830704947,0.200997171,5,5,5,0
0.535357614,0.382277076,0.899534501,5,5,5,0
0.816714857,0.916653846,0.597254927,5,5,5,0
0.330744595,0.991068315,0.010826465,5,5,5,0
0.385924015,0.363911304,0.289680193,5,5,5,0
0.357425514,0.953297959,0.32306683,5,5,5,0
0.784595409,0.210581401,0.729491424,5,5,5,0
0.500409412,0.134275904,0.54855314,5,5,5,0
0.426976857,0.382751077,0.224476687,5,5,5,0
0.500379305,0.289343458,0.887334212,5,5,5,0
0.136199516,0.438181263,0.338331882,5,5,5,0
0.300439648,0.933132609,0.277657799,5,5,5,0
0.877214591,0.892863659,0.111121796,5,5,5,0
0.478304749,0.029732966,0.231144361,5,5,5,0
0.098846936,0.004581363,0.403387479,5,5,5,0
0.034466847,0.787724172,0.840934515,5,5,5,0
0.749833884,0.004508059,0.505436883,5,5,5,0
0.99646142,0.470168819,0.120412452,5,5,5,0
0.042851217,0.76805834,0.220379127,5,5,5,0
0.806486019,0.408233428,0.201005471,5,5,5,0
0.807364079,0.601810941,0.010049515,5,5,5,0
0.614277926,0.428560678,0.401756098,5,5,5,0
0.887988196,0.142386977,0.066987135,5,5,5,0
0.839974879,0.697691278,0.164046177,5,5,5,0
0.173900539,0.90653798,0.140745956,5,5,5,0
0.789469005,0.3896544,0.214609124,5,5,5,0
0.630164504,0.325075865,0.563225899,5,5,5,0
0.793119363,0.004072203,0.158000459,5,5,5,0
0.094232227,0.254443991,0.489794329,5,5,5,0
0.349692271,0.082222291,0.204797131,5,5,5,0
0.470363033,0.123621303,0.744880223,5,5,5,0
0.949691506,0.506242872,0.166207436,5,5,5,0
0.778787826,0.526337163,0.891463772,5,5,5,0
0.423462352,0.497822099,0.243230259,5,5,5,0
0.636758562,0.470028142,0.72870099,5,5,5,0
0.941105782,0.826261045,0.357888315,5,5,5,0
0.050377442,0.117159599,0.758352587,5,5,5,0
0.816251713,0.301496697,0.192710251,5,5,5,0
0.448451422,0.341803852,0.206685809,5,5,5,0
0.998356373,0.862613757,0.271712974,5,5,5,0
0.087622321,0.44433715,0.338386674,5,5,5,0
0.54147444,0.716748841,0.908087964,5,5,5,0
0.874986201,0.411842054,0.100378742,5,5,5,0
0.204875321,0.27475152,0.284665519,5,5,5,0
0.304330528,0.844770761,0.737167646,5,5,5,0
0.630566521,0.819034487,0.525813671,5,5,5,0
0.527794009,0.905300233,0.034248696,5,5,5,0
0.351270396,0.835254907,0.141992444,5,5,5,0
0.419809178,0.049539034,0.781982103,5,5,5,0
0.640262143,0.397965824,0.452347351,5,5,5,0
0.08143652,0.997630284,0.282510534,5,5,5,0
0.276307529,0.477140566,0.590943083,5,5,5,0
0.881794184,0.396811996,0.030605603,5,5,5,0
0.020895841,0.878140838,0.331305652,5,5,5,0
0.246208968,0.070877252,0.036709952,5,5,5,0
0.441213175,0.174578171,0.237647102,5,5,5,0
0.358084542,0.09084851,0.866689758,5,5,5,0
0.284754982,0.363172423,0.3585457,5,5,5,0
0.192607602,0.667317004,0.489566045,5,5,5,0
0.408707213,0.841973759,0.958024354,5,5,5,0
0.795587403,0.373705301,0.219669541,5,5,5,0
0.674726961,0.350956534,0.096231516,5,5,5,0
0.34221719,0.378860838,0.639100895,5,5,5,0
0.877911351,0.154607101,0.807219458,5,5,5,0
0.007976089,0.252747931,0.971246608,5,5,5,0
0.006792523,0.324272806,0.383107923,5,5,5,0
0.928850691,0.301346443,0.333890482,5,5,5,0
0.03650621,0.503500309,0.316366401,5,5,5,0
0.459438499,0.345835581,0.588507458,5,5,5,0
0.056486972,0.061326441,0.803387715,5,5,5,0
0.233919434,0.738132758,0.3679743,5,5,5,0
0.351863551,0.722875616,0.099162941,5,5,5,0
0.988902902,0.514940106,0.452847045,5,5,5,0
0.866278517,0.654568467,0.561823503,5,5,5,0
0.130349357,0.226436813,0.038937545,5,5,5,0
0.166967656,0.847690635,0.355112544,5,5,5,0
0.495452801,0.737710171,0.290409852,5,5,5,0
0.224735981,0.483435792,0.499023048,5,5,5,0
0.346114039,0.175483076,0.22120156,5,5,5,0
0.90516423,0.884770841,0.26514392,5,5,5,0
0.122196124,0.985495691,0.565458635,5,5,5,0
0.605176236,0.911061392,0.906990809,5,5,5,0
0.497241807,0.022823719,0.977277228,5,5,5,0
0.58302138,0.430465495,0.289499348,5,5,5,0
0.417379232,0.532559845,0.543724012,5,5,5,0
0.659375662,0.520693712,0.464372936,5,5,5,0
0.394409333,0.290484317,0.282567142,5,5,5,0
0.61739669,0.440018014,0.972391086,5,5,5,0
0.925066121,0.493851478,0.181373886,5,5,5,0
0.417441549,0.454922487,0.263706176,5,5,5,0
0.151385862,0.325309334,0.229399332,5,5,5,0
0.762783509,0.530766501,0.16112957,5,5,5,0
0.251900437,0.965388898,0.349269323,5,5,5,0
0.660939197,0.947534927,0.06758854,5,5,5,0
0.902045867,0.895864323,0.559617039,5,5,5,0
0.114267418,0.235616532,0.573272996,5,5,5,0
0.955193638,0.909688172,0.871549773,5,5,5,0
0.455373769,0.73780554,0.449058323,5,5,5,0
0.587356749,0.802727471,0.112744424,5,5,5,0
0.052839898,0.529651507,0.272327192,5,5,5,0
0.796361527,0.437511722,0.016076122,5,5,5,0
0.259137499,0.281874878,0.832482034,5,5,5,0
0.96201256,0.048273039,0.906434956,5,5,5,0
0.987729988,0.781723309,0.413337635,5,5,5,0
0.39001105,0.954243357,0.447192239,5,5,5,0
0.541968723,0.759616038,0.981832969,5,5,5,0
0.031506836,0.497370153,0.247137636,5,5,5,0
0.95717654,0.354050825,0.477180647,5,5,5,0
0.998983217,0.742131246,0.076376269,5,5,5,0
0.717076089,0.323346322,0.851435064,5,5,5,0
0.282057647,0.061002031,0.288161372,5,5,5,0
0.437187121,0.448245233,0.549262217,5,5,5,0
0.521218599,0.523003151,0.696957899,5,5,5,0
0.346436637,0.800919454,0.614171336,5,5,5,0
0.488769099,0.993367226,0.743100297,5,5,5,0
0.309728927,0.146489203,0.564500799,5,5,5,0
0.170941821,0.283890534,0.106288777,5,5,5,0
0.506474884,0.95656973,0.521510849,5,5,5,0
0.186664407,0.133869448,0.164209407,5,5,5,0
0.794218546,0.797199713,0.979786961,5,5,5,0
0.364629256,0.510976571,0.630959802,5,5,5,0
0.933996831,0.723649628,0.145975506,5,5,5,0
0.394947463,0.024207816,0.633421529,5,5,5,0
0.290158934,0.726541961,0.696827402,5,5,5,0
0.21281267,0.149368389,0.505751212,5,5,5,0
0.249823701,0.346959362,0.50462667,5,5,5,0
0.708775399,0.942696777,0.470079384,5,5,5,0
0.707378886,0.24746367,0.293424571,5,5,5,0
0.735950292,0.649777859,0.453175128,5,5,5,0
0.749477604,0.817850099,0.396591998,5,5,5,0
0.392880764,0.972491758,0.040665497,5,5,5,0
0.490152157,0.892226596,0.751168911,5,5,5,0
0.766329964,0.831413136,0.217885537,5,5,5,0
0.90787318,0.920735825,0.415630713,5,5,5,0
0.706651321,0.135646879,0.248120728,5,5,5,0
0.231825705,0.102198042,0.970373827,5,5,5,0
0.710664459,0.840781573,0.719799851,5,5,5,0
0.314670605,0.365079228,0.044674966,5,5,5,0
0.992648503,0.616713041,0.171599343,5,5,5,0
0.25258145,0.336395346,0.406189903,5,5,5,0
0.818207647,0.936176722,0.0228182,5,5,5,0
0.193412775,0.742777455,0.869668042,5,5,5,0
0.369016007,0.290657047,0.52942491,5,5,5,0
0.705921066,0.075069808,0.271829976,5,5,5,0
0.51379376,0.777155832,0.755525627,5,5,5,0
0.446488794,0.879170484,0.688233927,5,5,5,0
0.629866689,0.418614165,0.426023627,5,5,5,0
0.909884469,0.057595602,0.837977759,5,5,5,0
0.582031744,0.353145427,0.479546509,5,5,5,0
0.211607481,0.195920776,0.105286694,5,5,5,0
0.004472003,0.076906049,0.715890835,5,5,5,0
0.385721819,0.461560222,0.810145293,5,5,5,0
0.883862337,0.275521479,0.962804185,5,5,5,0
0.228098553,0.300517663,0.113934933,5,5,5,0
0.429872088,0.286368382,0.042532377,5,5,5,0
0.139374255,0.140278568,0.17491825,5,5,5,0
0.895254371,0.622660099,0.239405476,5,5,5,0
0.438797188,0.471719981,0.030861896,5,5,5,0
0.66612744,0.418626623,0.608847696,5,5,5,0
0.490888933,0.777186222,0.064210918,5,5,5,0
0.154841168,0.574430432,0.303553898,5,5,5,0
0.653401813,0.042205952,0.546786226,5,5,5,0
0.668114063,0.657349731,0.693844126,5,5,5,0
0.771600187,0.486001553,0.061618367,5,5,5,0
0.106503453,0.795762223,0.142341643,5,5,5,0
0.65891112,0.143215339,0.940285272,5,5,5,0
0.111268373,0.832554187,0.371722615,5,5,5,0
0.637306394,0.379579548,0.266063095,5,5,5,0
0.708315292,0.119392579,0.548669201,5,5,5,0
0.919304489,0.123846527,0.439040051,5,5,5,0
0.76318499,0.656988134,0.036124041,5,5,5,0
0.232710289,0.186955559,0.575436576,5,5,5,0
0.502520712,0.360061696,0.808739457,5,5,5,0
0.533763157,0.554597495,0.140727794,5,5,5,0
0.083500083,0.776913734,0.354542596,5,5,5,0
0.421206278,0.941490166,0.413069078,5,5,5,0
0.271903187,0.084371588,0.875440637,5,5,5,0
0.891481578,0.966788661,0.452468837,5,5,5,0
0.208080713,0.692490568,0.133599217,5,5,5,0
0.373036678,0.759843016,0.045776883,5,5,5,0
0.792775548,0.652615261,0.307963409,5,5,5,0
0.20601122,0.760865301,0.208200687,5,5,5,0
0.648978005,0.533526634,0.574367003,5,5,5,0
0.565303563,0.469680934,0.303435439,5,5,5,0
0.908722112,0.893603495,0.536033916,5,5,5,0
0.422552452,0.061130946,0.631982033,5,5,5,0
0.389971215,0.523398469,0.638112823,5,5,5,0
0.608893586,0.394226521,0.553972452,5,5,5,0
0.28582945,0.830548049,0.071995631,5,5,5,0
0.478735986,0.706632421,0.340727029,5,5,5,0
0.05182869,0.238896478,0.758170765,5,5,5,0
0.006278912,0.278060534,0.286138696,5,5,5,0
0.704353677,0.850885334,0.722335232,5,5,5,0
0.196642678,0.053238447,0.356221357,5,5,5,0
0.517595301,0.689510071,0.961269101,5,5,5,0
0.826030557,0.477219865,0.241219132,5,5,5,0
0.768747029,0.770497324,0.645310991,5,5,5,0
0.345233922,0.297657401,0.742597877,5,5,5,0
0.841792705,0.099082046,0.060850678,5,5,5,0
0.005125015,0.83264263,0.026489986,5,5,5,0
0.140346197,0.488125656,0.70591519,5,5,5,0
0.148615132,0.848074292,0.574697536,5,5,5,0
0.283204488,0.971214043,0.921683989,5,5,5,0
0.518360786,0.282277438,0.531568671,5,5,5,0
0.214075341,0.035455347,0.616517724,5,5,5,0
0.410138751,0.601933705,0.155365627,5,5,5,0
0.384456781,0.309907968,0.344181497,5,5,5,0
0.078304858,0.808709131,0.200026956,5,5,5,0
0.394487114,0.021315451,0.437772167,5,5,5,0
0.341213711,0.266142707,0.121088624,5,5,5,0
0.822800282,0.735840326,0.261735902,5,5,5,0
0.279820388,0.992802095,0.521819315,5,5,5,0
0.359506279,0.172950654,0.93050743,5,5,5,0
0.826959734,0.338267102,0.745497012,5,5,5,0
0.309874369,0.229404857,0.520510636,5,5,5,0
0.042274107,0.272799178,0.505539269,5,5,5,0
0.284505167,0.258838625,0.772681329,5,5,5,0
0.998255096,0.911488549,0.008753492,5,5,5,0
0.497012672,0.612291126,0.174357681,5,5,5,0
0.340879852,0.298050438,0.982111507,5,5,5,0
0.923124124,0.277878875,0.581877648,5,5,5,0
0.994764952,0.019148973,0.689876087,5,5,5,0
0.738410709,0.841947349,0.739369101,5,5,5,0
0.001045783,0.32715653,0.828088452,5,5,5,0
0.338373377,0.457372303,0.300791396,5,5,5,0
0.807274081,0.86178929,0.919726747,5,5,5,0
0.949104,0.017856736,0.531255975,5,5,5,0
0.032839392,0.25260279,0.982194019,5,5,5,0
0.95714106,0.958411255,0.943177939,5,5,5,0
0.51577424,0.687259254,0.661470916,5,5,5,0
0.180507052,0.548901945,0.508943487,5,5,5,0
0.921566436,0.42855991,0.462656643,5,5,5,0
0.615536347,0.628565914,0.276235968,5,5,5,0
0.683542002,0.01980917,0.329336392,5,5,5,0
0.559595523,0.844621386,0.484081737,5,5,5,0
0.947532765,0.026928307,0.179561829,5,5,5,0
0.228992309,0.630833469,0.534648986,5,5,5,0
0.482471359,0.821737285,0.836006118,5,5,5,0
0.654276008,0.812645524,0.618876586,5,5,5,0
0.796470135,0.048616195,0.459910136,5,5,5,0
0.99252082,0.255544955,0.267636635,5,5,5,0
0.851694361,0.991196665,0.330324852,5,5,5,0
0.54756775,0.066126203,0.415240281,5,5,5,0
0.027016915,0.728572617,0.856968189,5,5,5,0
0.830119435,0.984333715,0.978353572,5,5,5,0
0.26230023,0.818833678,0.858495838,5,5,5,0
0.000998423,0.966233342,0.219931585,5,5,5,0
0.774062576,0.009293637,0.617045808,5,5,5,0
0.758864465,0.887492691,0.678263978,5,5,5,0
